Age,Education,Nscore,Escore,Oscore,AScore,Cscore,Impulsive,SS,Alcohol,Amphet,Amyl,Benzos,Caff,Cannabis,Choc,Coke,Crack,Ecstasy,Heroin,Ketamine,Legalh,LSD,Meth,Mushrooms,Nicotine,VSA,country_Canada,country_New Zealand,country_Other,country_Republic of Ireland,country_UK,country_USA,country_Australia,gender_F,gender_M,eth_Black,eth_Mixed-Black/Asian,eth_Mixed-White/Asian,eth_Mixed-White/Black,eth_Other,eth_White,eth_Asian
1,6,0.91093,0.20651,0.577652,0.266061,0.128634,0.705068,0.825752,1,0,0,0,2,2,2,0,0,1,0,0,1,1,0,1,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
1,6,1.60383,0.412116,0.501355,0.266061,0.405822,0.33792,0.710933,1,0,2,2,2,2,2,2,0,1,0,0,2,0,1,1,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
5,4,-0.46725,0.432804,0.278311,0.635892,0.609443,0.215401,0.132468,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2,2,-0.79151,0.696415,0.798385,0.41249,0.584415,0.503573,0.619957,1,1,1,2,2,2,2,1,0,2,0,2,1,2,0,1,2,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2,3,2.61139,0.432804,0.456995,0.222034,0.204843,0.629735,0.465658,1,2,0,2,2,1,2,1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
2,3,2.28554,0.112347,0.43569,0.17982,0.0443098,0.809491,0.825752,1,2,0,2,2,2,2,1,0,0,0,0,1,0,2,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
1,7,-2.52197,0.765875,0.278311,0,0.479394,0.565343,0.825752,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3,5,1.8399,0.355252,0.553046,0.286461,0.318476,0.629735,0.388117,0.5,1,0,2,2,1,1,0,0,1,0,1,2,1,1,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
3,6,0.41667,0.376883,0.673143,0.518959,0.441431,0.565343,0.465658,0.5,1,1,1,2,1,2,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1,4,-1.69163,0.622976,0.702175,0.367654,0.441431,0.33792,0.539559,0.5,0,0,0,1,2,2,0,0,2,0,1,1,1,0,2,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
3,8,-1.86962,0.85483,0.456995,0.70933,0.710993,0.503573,0.224398,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
3,7,0.22393,0.17709,0.191689,0.306185,0.300104,0.809491,0.710933,1,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
5,1,-1.05308,0.500507,0.527023,0.732522,0.663677,0.33792,0.132468,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1,7,-1.86962,0.796106,0.6246,0.286461,0.517797,0.705068,1,1,0,1,0,2,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
5,7,-0.24649,0.646992,0.553046,0.477648,0.560031,0.215401,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
1,6,1.23461,0.500507,0.702175,0.325057,0.387201,0.565343,1,1,0,0,0,1,2,2,0,0,1,0,0,1,1,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1,7,-0.58016,0.549172,0.43569,0.685619,0.370263,0.503573,0.224398,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
4,8,-0.79151,0.355252,0.456995,0.43459,0.441431,0.428474,0.388117,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
5,9,-0.34799,0.572721,0.602341,0.43459,0.49904,0.428474,0.539559,1,0,1,1,2,2,2,1,0,1,0,0,2,1,0,1,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
2,7,-0.67825,0.376883,0.456995,0.286461,0.517797,0.33792,0.465658,1,0,0,1,2,2,2,1,0,1,0,1,1,1,0,1,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
3,6,-1.1943,0.500507,0.348943,0.497505,0.222643,0.809491,0.465658,1,0,0,0,2,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
5,5,-0.79151,0.412116,0.577652,0.541542,0.335773,0.809491,0.619957,1,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1,2,0.13606,0.454133,0.527023,0.244253,0.18521,0.705068,0.619957,1,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
4,7,-1.86962,0.500507,0.553046,0.390173,0.479394,0.565343,0.619957,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
3,7,-0.46725,0.670141,0.47869,0.41249,0.517797,0.503573,0.710933,0.5,1,1,1,2,1,2,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1,8,0.41667,0.355252,0.602341,0.456454,0.560031,0.503573,0.619957,1,0,1,0,2,2,2,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
2,5,0.04257,0.500507,0.413998,0.541542,0.635594,0.215401,0.224398,0.5,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2,8,0.31287,0.765875,0.501355,0.541542,0.584415,0.565343,0.710933,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
2,5,-0.14882,0.670141,0.602341,0.685619,0.688508,0.503573,0.825752,1,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1,7,-0.46725,0.892967,0.647268,0.70933,0.517797,0.503573,0.825752,1,1,1,2,2,2,2,2,0,2,0,2,2,2,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2,6,0.52135,0.311882,0.602341,0.0443098,0.423875,0.809491,0.825752,1,1,0,1,2,2,2,1,0,2,1,1,1,1,1,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
3,5,1.60383,0.525607,0.456995,0.585213,0.387201,0.33792,0.465658,1,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2,8,0.82562,0.393845,0.553046,0.390173,0.460156,0.33792,0.539559,1,1,1,2,2,2,2,1,0,1,1,1,2,1,1,1,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4,2,-0.46725,0.549172,0.278311,0.660789,0.387201,0.215401,0.308011,1,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1,7,0.73545,0.500507,0.501355,0.344801,0.584415,0.705068,0.388117,1,2,1,2,2,2,2,2,0,2,1,2,2,2,1,2,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
2,8,0.52135,0.549172,0.647268,0.518959,0.663677,0.428474,0.388117,1,1,0,1,2,1,2,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2,8,0.31287,0.696415,0.501355,0.390173,0.35358,0.503573,0.388117,1,2,0,2,2,2,2,2,0,1,0,1,0,1,2,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
2,7,-0.67825,0.958985,0.647268,0.635892,0.73538,0.565343,0.619957,1,1,0,1,2,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2,5,-1.43907,0.597404,0.299519,0.585213,0.584415,0.215401,0.224398,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
5,8,-2.05048,0.722089,0.372052,0.585213,0.710993,0.428474,0.224398,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4,5,-1.05308,0.355252,0.372052,0.390173,0.609443,0.215401,0.388117,0.5,1,0,1,2,2,2,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
6,1,-0.24649,0.376883,0.103949,0.456454,0.387201,0.565343,0.132468,0.5,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1,6,-1.55078,0.646992,0.798385,0.497505,0.479394,0.705068,0.710933,1,2,1,2,2,2,2,2,1,2,0,1,2,2,0,1,2,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
3,6,1.37297,0.500507,0.456995,0.390173,0.423875,0.629735,0.465658,0.5,0,0,1,2,2,2,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
2,9,0.62967,0.525607,0.647268,0.41249,0.460156,0.33792,0.308011,1,0,1,1,2,2,2,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1,8,-0.34799,0.500507,0.456995,0.518959,0.609443,0.33792,0.308011,1,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
4,5,-0.92104,0.454133,0.278311,0.497505,0.517797,0.215401,0.132468,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1,6,0.82562,0.454133,0.6246,0.367654,0.370263,0.629735,0.710933,1,2,0,1,2,2,2,0,0,1,1,0,2,0,2,0,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
3,6,0.41667,0.549172,0.577652,0.635892,0.560031,0.33792,0.388117,1,0,0,2,2,2,2,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
2,2,-0.46725,0.742044,0.602341,0.635892,0.517797,0.428474,0.539559,1,1,0,1,2,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2,7,-0.24649,0.824839,0.17217,0.367654,0.479394,0.705068,0.465658,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
4,7,-0.67825,0.500507,0.527023,0.497505,0.560031,0,0.388117,1,0,0,1,2,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
3,7,-1.05308,0.572721,0.501355,0.477648,0.584415,0.215401,0.224398,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
1,4,0.73545,0.500507,0.878817,0.518959,0.280854,0.705068,0.710933,1,0,0,0,2,1,2,0,0,2,0,2,2,1,0,1,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2,6,-1.05308,0.572721,0.835399,0.732522,0.560031,0.428474,0.539559,0.5,1,1,0,1,2,1,1,0,1,0,1,1,1,0,1,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
4,7,-0.34799,0.500507,0.323599,0.477648,0.635594,0.428474,0.224398,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
3,7,-0.58016,0.393845,0.141704,0.456454,0.460156,0,0.224398,0.5,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3,7,0.41667,0.500507,0.348943,0.266061,0.49904,0.503573,0.619957,1,1,0,0,2,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2,8,-1.1943,0.525607,0.577652,0.367654,0.370263,0.503573,0.825752,1,2,0,0,2,0,2,2,0,2,0,0,2,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
2,8,0.13606,0.646992,0.798385,0.56329,0.460156,0.565343,0.539559,1,0,0,0,2,2,2,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
2,8,1.02119,0.622976,0.73099,0.497505,0.537457,0.215401,0.539559,1,0,0,1,2,1,2,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
3,5,0.62967,0.412116,0.553046,0.244253,0.441431,0.565343,0.465658,1,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4,5,0.04257,0.376883,0.527023,0.56329,0.479394,0.33792,0.308011,0.5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1,6,0.82562,0.333217,0.6246,0.609827,0.335773,0.629735,0.388117,1,2,0,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
2,8,0.82562,0.412116,0.210343,0.367654,0.537457,0.565343,0.825752,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
5,7,-0.14882,0.597404,0.73099,0.609827,0.710993,0.428474,0.388117,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2,6,0.13606,0.432804,0.392939,0.456454,0.49904,0.33792,0.132468,0.5,2,0,2,2,2,2,1,1,1,1,0,0,1,2,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
2,6,0.73545,0.412116,0.47869,0.367654,0.479394,0.629735,0.465658,0.5,0,0,2,2,2,2,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
4,7,1.23461,0.311882,0.602341,0.367654,0.49904,0.33792,0.539559,1,0,0,2,2,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
2,8,-0.14882,0.476348,0.456995,0.456454,0.635594,0.428474,0.710933,1,0,0,0,2,2,2,0,0,1,0,2,1,2,0,1,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1,6,-1.32828,0.696415,0.673143,0.660789,0.663677,0.629735,0.619957,1,0,0,0,2,1,2,0,0,0,0,0,1,1,0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
4,7,-1.55078,0.696415,0.577652,0.497505,0.609443,0.428474,0.308011,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1,6,-0.24649,0.572721,0.673143,0.497505,0.663677,0.428474,0.825752,1,2,0,2,2,1,2,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
1,4,1.37297,0.476348,0.798385,0.367654,0.441431,0.428474,0.539559,1,0,0,0,2,2,2,0,0,0,0,0,2,2,0,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
2,8,-0.67825,0.646992,0.577652,0.660789,0.795157,0.503573,0.308011,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
4,5,0.82562,0.432804,0.647268,0.497505,0.537457,0.428474,0.465658,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2,8,0.13606,0.355252,0.762567,0.518959,0.584415,0.565343,1,1,1,0,2,2,2,2,0,0,2,0,0,2,2,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
2,5,-0.92104,0.476348,0.647268,0.244253,0.441431,0.428474,0.465658,1,1,0,0,2,2,2,1,0,1,0,0,1,1,0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1,6,1.60383,0.188491,0.762567,0.41249,0.106238,0.809491,0.465658,0.5,0,0,1,2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
5,6,-0.24649,0.289795,0.501355,0.306185,0.635594,0.565343,0.308011,0.5,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1,7,0.73545,0.432804,0.6246,0.585213,0.479394,0.503573,0.619957,1,2,2,1,2,2,2,2,0,2,0,2,2,0,2,1,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
4,5,-1.1943,0.549172,0.456995,0.367654,0.517797,0.428474,0.388117,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1,6,-0.34799,0.333217,0.43569,0.70933,0.370263,0.33792,0.132468,1,0,0,0,2,2,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
3,5,-0.79151,0.476348,0.527023,0.762481,0.405822,0.428474,0.224398,1,0,0,1,2,2,2,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1,6,-0.05188,0.549172,0.6246,0.585213,0.370263,0.629735,0.825752,1,0,0,0,2,2,2,2,0,2,0,1,1,1,0,1,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1,6,-1.43907,0.722089,0.702175,0.266061,0.635594,0.33792,0.619957,1,0,0,1,2,2,2,2,0,2,0,0,2,0,1,1,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
2,8,-0.34799,0.454133,0.702175,0.367654,0.479394,0.629735,0.465658,1,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1,3,-0.34799,0.572721,0.501355,0.41249,0.479394,0.33792,0.308011,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1,6,-0.58016,0.454133,0.392939,0.585213,0.584415,0.33792,0.132468,0.5,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
3,7,-0.67825,0.696415,0.456995,0.635892,0.663677,0.503573,0.308011,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
5,3,0.52135,0.432804,0.43569,0.266061,0.584415,0.428474,0.539559,0.5,0,0,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
2,8,1.02119,0.20651,0.456995,0.497505,0.560031,0.33792,0,1,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
3,5,0.13606,0.333217,0.456995,0.585213,0.537457,0.215401,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
4,1,0.62967,0.476348,0.456995,0.43459,0.35358,0.503573,0.388117,1,2,0,1,2,2,2,1,1,0,0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
2,9,-1.43907,0.622976,0.527023,0.855422,0.460156,0.428474,0.465658,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
4,6,-0.79151,0.572721,0.299519,0.367654,0.423875,0.33792,0.539559,1,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
4,5,0.04257,0.597404,0.258003,0.344801,0.49904,0.33792,0.224398,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
3,6,0.04257,0.500507,0.258003,0.497505,0.537457,0.215401,0.132468,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
6,1,-1.1943,0.572721,0.348943,0.41249,0.761484,0.428474,0.224398,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1,6,0.52135,0.597404,0.647268,0.41249,0.423875,0.503573,0.539559,1,2,0,2,2,2,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
4,1,-1.05308,0.670141,0.602341,0.609827,0.663677,0.33792,0.619957,0,0,0,1,2,2,2,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1,7,-0.92104,0.622976,0.527023,0.660789,0.405822,0.428474,0.308011,1,1,1,1,2,1,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
4,5,0.52135,0.412116,0.456995,0.43459,0.609443,0.503573,0.224398,1,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
4,7,-2.21844,0.597404,0.577652,0.518959,0.560031,0.215401,0.308011,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
4,8,-0.46725,0.549172,0.702175,0.266061,0.663677,0.565343,0.465658,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
3,5,-0.05188,0.376883,0.527023,0.585213,0.537457,0.215401,0,1,1,0,0,2,2,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
2,8,-1.43907,0.936708,0.647268,0.822465,0.537457,0.565343,1,1,1,0,1,2,1,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1,5,-2.21844,0.892967,0.835399,0.518959,0.73538,0.503573,0.710933,1,0,0,0,2,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1,7,0.31287,0.525607,0.278311,0.56329,0.663677,0.215401,0.224398,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1,6,0.91093,0.646992,0.348943,0.585213,0.537457,0.428474,0.619957,1,1,1,0,2,1,2,1,0,1,0,1,1,1,0,1,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1,7,0.52135,0.597404,0.553046,0.344801,0.688508,0.428474,0.619957,1,1,0,2,2,2,2,2,2,2,2,0,1,2,2,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
3,6,1.02119,0.289795,0.501355,0.541542,0.710993,0.33792,0.308011,0,0,0,0,2,0,1,1,1,0,1,0,1,1,1,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
4,8,-0.34799,0.376883,0.456995,0.325057,0.479394,0.809491,0.619957,0.5,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2,8,0.31287,0.597404,0.647268,0.732522,0.537457,0.428474,1,1,1,1,1,2,2,2,2,0,2,0,2,1,2,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2,9,-0.46725,0.14517,0.17217,0.477648,0.479394,0.428474,0.224398,1,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
2,2,-1.1943,0.311882,0.17217,0.762481,0.584415,0,0,0.5,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1,6,0.41667,0.525607,0.577652,0.456454,0.460156,0.809491,0.710933,1,2,0,1,2,2,2,1,0,2,0,1,1,2,1,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
2,7,-0.46725,0.269702,0.413998,0.41249,0.405822,0,0.132468,1,0,0,1,2,1,2,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1,7,0.13606,0.597404,0.527023,0.17982,0.73538,0.503573,0.619957,0.5,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1,6,-0.79151,0.670141,0.527023,0.685619,0.795157,0.629735,0.619957,0.5,1,1,1,2,1,1,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2,9,1.37297,0.549172,0.577652,0.456454,0.460156,0.215401,0.539559,1,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
3,5,-1.1943,0.454133,0.647268,0.635892,0.663677,0.215401,0.539559,1,0,0,1,2,2,2,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
3,2,0.41667,0.412116,0.299519,0.497505,0.242854,0.503573,0.465658,0.5,2,1,1,2,2,2,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
4,9,0.04257,0.742044,0.702175,0.585213,0.795157,0.428474,0.388117,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1,6,0.31287,0.765875,0.577652,0.390173,0.242854,0.809491,1,1,2,2,1,2,2,2,1,0,2,0,0,2,0,2,2,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
3,7,-0.14882,0.476348,0.553046,0.518959,0.635594,0.215401,0.539559,1,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1,6,-0.34799,0.393845,0.43569,0.541542,0.335773,0.428474,0.388117,1,1,1,1,2,1,2,1,0,1,1,0,1,2,0,1,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
