ID,Age,Education,Nscore,Escore,Oscore,AScore,Cscore,Impulsive,SS,Alcohol,Amphet,Amyl,Benzos,Caff,Cannabis,Choc,Coke,Crack,Ecstasy,Heroin,Ketamine,Legalh,LSD,Meth,Mushrooms,Nicotine,VSA,country_Canada,country_New Zealand,country_Other,country_Republic of Ireland,country_UK,country_USA,country_Australia,gender_F,gender_M,eth_Black,eth_Mixed-Black/Asian,eth_Mixed-White/Asian,eth_Mixed-White/Black,eth_Other,eth_White,eth_Asian
1093,1,8,0.62967,1.45421,-0.17779,2.46262,-0.52745,1.29221,0.40148,CL5,CL0,CL0,CL0,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1094,4,2,-0.46725,0.63779,-1.11902,1.11406,0.12331,0.19268,-0.52593,CL4,CL3,CL0,CL5,CL6,CL3,CL5,CL3,CL0,CL3,CL0,CL0,CL3,CL3,CL3,CL3,CL3,CL0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1095,1,7,-1.69163,-0.80615,-0.58331,-1.21213,-1.25773,0.19268,0.7654,CL3,CL4,CL6,CL0,CL6,CL3,CL4,CL4,CL0,CL4,CL0,CL0,CL4,CL4,CL0,CL3,CL0,CL4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
1096,2,7,-1.43907,1.74091,-0.84732,-0.60633,0.58489,0.88113,0.40148,CL6,CL2,CL0,CL2,CL6,CL4,CL5,CL3,CL0,CL3,CL0,CL0,CL0,CL0,CL0,CL0,CL5,CL0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
1097,3,8,-0.46725,0.96248,0.14143,-0.01729,0.93949,0.88113,-0.21575,CL5,CL0,CL0,CL2,CL4,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
1098,2,8,1.13281,-1.09207,-0.84732,-0.01729,0.12331,-0.21712,-2.07848,CL5,CL0,CL0,CL0,CL6,CL2,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1099,1,4,-0.58016,-0.69509,1.65653,1.81866,-1.13788,-0.21712,-0.52593,CL5,CL2,CL3,CL3,CL5,CL5,CL4,CL0,CL0,CL3,CL0,CL4,CL3,CL0,CL0,CL0,CL6,CL0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1100,2,6,-0.92104,0.00332,0.7233,0.13136,-0.65253,0.88113,0.07987,CL3,CL2,CL0,CL4,CL6,CL6,CL6,CL2,CL2,CL3,CL2,CL2,CL3,CL2,CL6,CL3,CL6,CL5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1101,1,6,0.04257,-0.43999,-0.01928,-0.91699,-0.65253,-1.37983,-0.21575,CL4,CL0,CL0,CL0,CL6,CL5,CL4,CL0,CL0,CL0,CL0,CL0,CL3,CL0,CL0,CL3,CL0,CL0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
1102,1,8,-1.32828,1.2861,0.29338,0.43852,0.58489,-0.21712,0.40148,CL5,CL2,CL2,CL0,CL5,CL5,CL6,CL2,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL5,CL0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1103,1,6,-0.58016,0.47617,-0.17779,0.28783,-1.78169,0.19268,0.7654,CL6,CL4,CL0,CL0,CL6,CL5,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1104,1,7,0.31287,-0.15487,-0.58331,-0.30172,1.30612,-0.71126,-0.52593,CL5,CL0,CL0,CL2,CL6,CL6,CL5,CL3,CL0,CL4,CL0,CL2,CL2,CL4,CL0,CL2,CL3,CL0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
1105,1,8,-0.79151,-0.15487,-0.17779,-0.45321,-0.40581,-0.21712,1.2247,CL6,CL0,CL3,CL0,CL5,CL6,CL5,CL3,CL0,CL4,CL0,CL0,CL0,CL3,CL0,CL0,CL6,CL0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1106,1,4,-1.05308,0.32197,1.88511,-0.91699,-1.78169,0.19268,0.7654,CL5,CL0,CL0,CL0,CL5,CL4,CL5,CL0,CL0,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
1107,2,6,-1.1943,-1.09207,0.7233,-1.21213,-2.04506,-1.37983,0.07987,CL6,CL3,CL2,CL3,CL6,CL5,CL5,CL3,CL0,CL4,CL0,CL3,CL3,CL4,CL0,CL4,CL6,CL0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1108,2,9,-0.14882,-0.30033,-0.45174,2.23427,1.63088,-1.37983,0.07987,CL4,CL0,CL0,CL0,CL6,CL2,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1109,2,6,1.98437,-0.30033,0.44585,-1.21213,-1.0145,0.19268,0.7654,CL5,CL3,CL2,CL2,CL3,CL6,CL5,CL3,CL0,CL4,CL2,CL2,CL0,CL3,CL3,CL2,CL6,CL1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1110,1,7,1.13281,1.11406,1.06238,-0.15487,-0.52745,1.86203,1.92173,CL5,CL4,CL2,CL3,CL5,CL4,CL6,CL2,CL0,CL4,CL0,CL4,CL3,CL2,CL0,CL2,CL4,CL0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1111,1,6,-0.92104,1.74091,1.43533,1.2861,-0.27607,0.19268,0.40148,CL6,CL5,CL3,CL5,CL6,CL5,CL5,CL5,CL0,CL5,CL0,CL5,CL3,CL3,CL0,CL0,CL6,CL0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1112,4,6,2.46262,-1.50796,-1.82919,0.13136,-1.64101,0.88113,-0.52593,CL5,CL3,CL1,CL6,CL6,CL1,CL5,CL3,CL0,CL1,CL1,CL2,CL0,CL1,CL3,CL2,CL1,CL1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1113,1,6,0.22393,-0.15487,-0.31776,2.23427,1.46191,-1.37983,-1.18084,CL5,CL0,CL0,CL6,CL6,CL3,CL4,CL0,CL0,CL4,CL0,CL0,CL3,CL4,CL0,CL5,CL0,CL0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
1114,4,9,0.41667,-0.43999,0.58331,0.28783,-1.25773,1.29221,0.07987,CL6,CL6,CL0,CL2,CL6,CL3,CL6,CL2,CL0,CL1,CL0,CL0,CL0,CL3,CL3,CL2,CL2,CL0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1115,1,4,-0.92104,-1.23177,-0.71727,-1.07533,0.58489,-0.71126,-0.52593,CL5,CL0,CL4,CL3,CL6,CL6,CL6,CL4,CL0,CL4,CL0,CL3,CL3,CL3,CL3,CL4,CL6,CL2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1116,1,6,-3.46436,0.47617,-0.01928,1.2861,2.04506,-0.21712,0.7654,CL5,CL0,CL0,CL0,CL6,CL6,CL6,CL0,CL0,CL0,CL0,CL0,CL4,CL3,CL3,CL3,CL5,CL0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1117,4,2,0.52135,-0.57545,0.44585,-2.5383,-0.27607,0.88113,-0.21575,CL3,CL1,CL1,CL1,CL6,CL6,CL6,CL1,CL0,CL0,CL3,CL0,CL0,CL1,CL0,CL3,CL1,CL0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1118,1,6,0.91093,0.00332,1.24033,-0.15487,-1.38502,1.29221,0.40148,CL5,CL0,CL0,CL3,CL6,CL6,CL6,CL0,CL0,CL3,CL0,CL0,CL6,CL4,CL0,CL4,CL6,CL0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
1119,1,6,1.60383,-1.23177,-0.17779,-0.91699,-0.65253,-0.71126,-0.21575,CL6,CL4,CL0,CL6,CL6,CL6,CL6,CL0,CL0,CL4,CL0,CL0,CL4,CL3,CL3,CL3,CL6,CL0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1120,2,7,-1.69163,2.57309,2.90161,1.11406,-0.27607,0.52975,1.92173,CL6,CL6,CL0,CL3,CL6,CL6,CL6,CL3,CL0,CL3,CL0,CL0,CL0,CL4,CL5,CL5,CL6,CL4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
1121,1,6,1.02119,-0.43999,-0.01928,-1.772,-1.0145,0.88113,0.7654,CL4,CL5,CL0,CL3,CL4,CL6,CL5,CL0,CL0,CL3,CL0,CL0,CL3,CL3,CL0,CL3,CL3,CL0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1122,2,7,-1.05308,1.2861,0.44585,0.43852,0.7583,0.19268,-0.21575,CL5,CL2,CL2,CL0,CL6,CL2,CL6,CL2,CL0,CL2,CL0,CL2,CL2,CL0,CL0,CL0,CL2,CL0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1123,2,6,-0.34799,-2.44904,-1.27553,-0.76096,-0.27607,0.19268,0.7654,CL2,CL5,CL0,CL3,CL6,CL2,CL4,CL2,CL0,CL0,CL3,CL2,CL2,CL2,CL6,CL2,CL1,CL0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1124,1,2,-0.05188,-1.92173,1.65653,-0.01729,-0.40581,-0.71126,-0.52593,CL3,CL2,CL0,CL2,CL6,CL3,CL4,CL3,CL2,CL2,CL0,CL2,CL2,CL2,CL4,CL2,CL6,CL0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1125,2,5,0.73545,-0.94779,-1.11902,-0.01729,-1.25773,0.52975,-0.52593,CL6,CL6,CL2,CL3,CL6,CL3,CL6,CL3,CL0,CL3,CL0,CL4,CL6,CL0,CL0,CL2,CL6,CL0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1126,2,4,-1.05308,0.00332,-2.39883,0.43852,-0.00665,1.29221,0.07987,CL6,CL2,CL2,CL5,CL4,CL6,CL6,CL3,CL3,CL3,CL0,CL4,CL6,CL2,CL0,CL2,CL6,CL3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1127,2,5,1.37297,-1.37639,-0.45174,-0.15487,-2.30408,-0.21712,-0.21575,CL4,CL4,CL2,CL5,CL6,CL5,CL5,CL3,CL0,CL4,CL3,CL0,CL4,CL0,CL2,CL3,CL6,CL3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1128,5,3,0.52135,-0.43999,-0.58331,-1.6209,0.58489,-0.21712,0.07987,CL3,CL1,CL0,CL4,CL6,CL3,CL3,CL2,CL2,CL0,CL0,CL0,CL0,CL1,CL0,CL1,CL1,CL0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1129,1,6,1.37297,-0.94779,0.7233,0.28783,-0.78155,0.52975,1.2247,CL4,CL3,CL0,CL5,CL6,CL6,CL5,CL2,CL2,CL3,CL2,CL0,CL6,CL5,CL3,CL3,CL5,CL0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1130,1,6,1.02119,-2.03972,-0.71727,1.11406,-1.25773,0.88113,0.40148,CL5,CL5,CL0,CL3,CL6,CL6,CL5,CL3,CL2,CL3,CL0,CL0,CL2,CL3,CL6,CL2,CL6,CL2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1131,1,6,-1.55078,-1.23177,0.88309,1.61108,-1.78169,-0.21712,0.40148,CL5,CL0,CL0,CL0,CL3,CL5,CL6,CL0,CL0,CL0,CL0,CL3,CL3,CL3,CL3,CL4,CL5,CL0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1132,1,6,0.41667,0.16767,-0.17779,-0.01729,-1.92173,1.29221,0.7654,CL6,CL3,CL3,CL6,CL4,CL5,CL5,CL2,CL2,CL3,CL5,CL5,CL6,CL2,CL0,CL2,CL6,CL2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1133,2,5,2.28554,0.80523,0.7233,-2.07848,-1.78169,1.86203,1.92173,CL4,CL0,CL0,CL6,CL6,CL3,CL0,CL4,CL0,CL2,CL5,CL0,CL0,CL2,CL4,CL2,CL6,CL0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
1134,2,8,0.62967,-0.69509,0.14143,-1.21213,-0.27607,-0.21712,-0.21575,CL6,CL2,CL3,CL6,CL6,CL6,CL6,CL3,CL0,CL2,CL2,CL2,CL6,CL2,CL3,CL3,CL3,CL6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1135,3,5,-1.32828,0.16767,1.65653,1.11406,0.25953,1.29221,0.7654,CL3,CL3,CL0,CL2,CL3,CL5,CL5,CL0,CL0,CL3,CL0,CL0,CL3,CL3,CL0,CL3,CL6,CL0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
1136,1,8,0.41667,1.2861,-1.11902,-0.91699,-0.52745,1.86203,0.40148,CL5,CL5,CL0,CL4,CL6,CL3,CL6,CL3,CL0,CL0,CL0,CL0,CL3,CL0,CL6,CL0,CL6,CL2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1137,1,4,1.37297,0.63779,-0.31776,-1.34289,-1.64101,1.29221,1.2247,CL3,CL3,CL0,CL4,CL6,CL6,CL5,CL3,CL3,CL3,CL3,CL3,CL3,CL3,CL4,CL3,CL6,CL4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1138,2,9,-0.05188,0.32197,-0.84732,-0.01729,0.41594,-1.37983,-0.84637,CL5,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1139,2,7,0.31287,-1.92173,-0.01928,0.59042,-1.25773,-0.21712,-0.84637,CL5,CL0,CL0,CL0,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1140,2,6,0.52135,-1.23177,0.44585,-3.15735,-0.52745,1.86203,1.2247,CL6,CL3,CL0,CL3,CL6,CL6,CL6,CL3,CL0,CL4,CL2,CL2,CL3,CL2,CL2,CL3,CL6,CL0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1141,1,6,-0.92104,0.47617,0.14143,1.45039,-0.27607,-0.21712,1.2247,CL6,CL2,CL0,CL5,CL5,CL5,CL5,CL5,CL3,CL4,CL3,CL0,CL3,CL0,CL5,CL3,CL5,CL3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
1142,2,7,1.60383,-1.6334,0.7233,-1.07533,-1.5184,0.52975,1.2247,CL4,CL2,CL0,CL3,CL6,CL6,CL4,CL0,CL0,CL2,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
1143,3,5,0.41667,-1.23177,0.14143,-0.15487,0.58489,0.52975,0.07987,CL4,CL1,CL0,CL6,CL6,CL4,CL0,CL3,CL3,CL0,CL2,CL1,CL3,CL1,CL6,CL4,CL6,CL1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1144,1,6,1.98437,-1.92173,1.24033,1.45039,-1.13788,-0.21712,1.2247,CL6,CL3,CL0,CL4,CL6,CL4,CL4,CL0,CL0,CL0,CL0,CL0,CL4,CL0,CL0,CL0,CL6,CL0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
1145,4,7,0.22393,-1.09207,-0.71727,-0.30172,-0.65253,0.19268,-0.84637,CL1,CL1,CL1,CL3,CL6,CL1,CL6,CL1,CL0,CL1,CL0,CL0,CL0,CL1,CL0,CL1,CL6,CL0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1146,1,6,1.60383,-0.80615,-0.71727,-1.21213,-2.18109,-0.21712,0.07987,CL5,CL4,CL2,CL0,CL6,CL4,CL3,CL3,CL0,CL4,CL0,CL0,CL3,CL0,CL0,CL0,CL6,CL0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1147,2,8,0.22393,-0.69509,0.29338,-0.01729,-1.0145,-0.71126,-1.18084,CL5,CL6,CL0,CL4,CL6,CL6,CL5,CL0,CL0,CL0,CL0,CL4,CL5,CL4,CL4,CL4,CL3,CL2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1148,2,7,-2.75696,-0.43999,-1.11902,-1.47955,0.93949,-0.21712,0.07987,CL5,CL6,CL5,CL3,CL6,CL2,CL4,CL2,CL0,CL4,CL0,CL0,CL0,CL3,CL0,CL2,CL0,CL0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1149,3,5,1.8399,-0.94779,0.14143,-1.47955,-1.25773,0.88113,-0.52593,CL3,CL3,CL1,CL4,CL6,CL3,CL3,CL1,CL1,CL2,CL0,CL2,CL5,CL3,CL3,CL2,CL6,CL1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1150,1,6,0.13606,0.16767,0.14143,-0.60633,-0.65253,0.52975,1.92173,CL5,CL4,CL2,CL4,CL6,CL6,CL5,CL6,CL3,CL5,CL2,CL3,CL2,CL3,CL3,CL3,CL5,CL2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1151,4,4,-0.58016,0.63779,-0.31776,0.43852,0.93949,-0.71126,-0.52593,CL1,CL6,CL2,CL6,CL5,CL6,CL5,CL2,CL0,CL2,CL2,CL2,CL0,CL2,CL0,CL2,CL6,CL0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
1152,2,6,1.23461,-0.43999,0.58331,1.11406,0.41594,0.19268,0.40148,CL4,CL6,CL3,CL6,CL6,CL4,CL4,CL2,CL2,CL2,CL2,CL2,CL4,CL2,CL0,CL2,CL5,CL2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1153,3,7,1.72012,-1.7625,-0.58331,-0.30172,-1.25773,0.88113,-0.84637,CL1,CL3,CL0,CL2,CL6,CL6,CL6,CL1,CL2,CL0,CL1,CL0,CL1,CL0,CL0,CL0,CL6,CL1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
1154,5,8,0.31287,-0.69509,-0.71727,-1.21213,-0.27607,0.52975,1.92173,CL3,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1155,1,4,0.52135,-0.80615,-0.17779,-0.15487,-1.92173,0.52975,1.2247,CL4,CL3,CL0,CL3,CL4,CL4,CL4,CL0,CL0,CL0,CL0,CL0,CL3,CL3,CL3,CL0,CL4,CL0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1156,1,8,0.41667,0.16767,0.29338,0.76096,-0.52745,0.19268,0.7654,CL6,CL2,CL2,CL0,CL6,CL6,CL4,CL3,CL0,CL4,CL0,CL5,CL3,CL3,CL0,CL0,CL6,CL0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1157,1,9,-0.92104,1.74091,1.65653,1.61108,-0.52745,-0.21712,1.2247,CL6,CL2,CL2,CL4,CL6,CL5,CL6,CL0,CL0,CL4,CL0,CL3,CL3,CL0,CL0,CL5,CL4,CL0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1158,1,6,0.22393,-0.15487,-0.31776,-0.60633,0.41594,-0.21712,-0.52593,CL3,CL2,CL0,CL4,CL3,CL2,CL6,CL2,CL0,CL2,CL0,CL0,CL2,CL0,CL0,CL0,CL2,CL0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1159,1,6,0.62967,1.93886,1.88511,0.43852,-0.40581,1.29221,0.7654,CL4,CL5,CL0,CL0,CL5,CL6,CL5,CL3,CL0,CL6,CL0,CL3,CL6,CL0,CL0,CL0,CL6,CL0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1160,4,5,-0.46725,0.00332,-0.31776,-1.21213,0.93949,-0.71126,0.40148,CL3,CL2,CL2,CL3,CL6,CL6,CL5,CL1,CL0,CL0,CL0,CL0,CL3,CL1,CL0,CL1,CL6,CL1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1161,2,7,0.62967,-0.15487,0.14143,-0.01729,-1.13788,0.19268,1.2247,CL6,CL2,CL2,CL3,CL4,CL3,CL5,CL3,CL0,CL3,CL0,CL0,CL2,CL2,CL0,CL3,CL1,CL0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1162,1,3,0.82562,-1.09207,-1.42424,-0.91699,0.12331,0.52975,0.7654,CL5,CL6,CL0,CL0,CL6,CL5,CL4,CL5,CL0,CL4,CL0,CL0,CL3,CL3,CL0,CL3,CL6,CL0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
1163,1,6,0.04257,-0.15487,1.65653,0.13136,0.25953,0.52975,1.92173,CL5,CL3,CL0,CL3,CL4,CL5,CL4,CL4,CL0,CL2,CL3,CL0,CL3,CL2,CL3,CL2,CL3,CL0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1164,2,9,-0.14882,-0.94779,0.29338,0.94156,2.04506,-0.71126,-0.52593,CL5,CL0,CL0,CL2,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1165,2,3,-0.34799,0.32197,-0.01928,0.13136,0.41594,0.19268,0.07987,CL4,CL5,CL4,CL5,CL6,CL2,CL4,CL4,CL0,CL3,CL0,CL0,CL3,CL2,CL0,CL3,CL6,CL0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
1166,2,6,0.82562,-1.09207,0.44585,-0.60633,1.13407,0.88113,-0.21575,CL5,CL0,CL0,CL5,CL4,CL5,CL5,CL0,CL0,CL0,CL0,CL0,CL5,CL0,CL5,CL3,CL1,CL0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1167,3,7,-0.34799,-0.57545,0.88309,0.76096,-1.78169,1.86203,1.92173,CL6,CL0,CL0,CL0,CL6,CL3,CL6,CL3,CL0,CL2,CL0,CL2,CL3,CL0,CL0,CL4,CL3,CL1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1168,2,7,0.52135,-0.94779,1.06238,-0.30172,0.58489,-0.21712,0.07987,CL5,CL1,CL0,CL0,CL6,CL6,CL6,CL0,CL0,CL4,CL0,CL0,CL2,CL4,CL0,CL4,CL1,CL0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1169,1,4,0.82562,-0.30033,1.43533,-0.76096,-1.0145,0.88113,0.7654,CL6,CL2,CL0,CL0,CL6,CL6,CL5,CL0,CL0,CL0,CL0,CL0,CL4,CL0,CL3,CL3,CL2,CL0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1170,4,5,0.41667,-0.15487,-0.17779,-1.92595,-1.0145,0.52975,0.40148,CL5,CL6,CL2,CL3,CL6,CL2,CL6,CL1,CL0,CL0,CL0,CL2,CL0,CL2,CL3,CL2,CL1,CL0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1171,3,7,-1.1943,1.2861,1.43533,1.2861,0.25953,-0.71126,-0.21575,CL6,CL0,CL0,CL0,CL6,CL3,CL6,CL2,CL0,CL2,CL1,CL2,CL0,CL1,CL0,CL2,CL5,CL0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
1172,3,6,0.13606,-0.57545,-0.01928,-0.76096,0.12331,-0.71126,0.40148,CL3,CL0,CL0,CL5,CL6,CL6,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL6,CL2,CL6,CL1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1173,1,6,-0.24649,0.16767,-0.97631,0.59042,0.93949,0.88113,0.40148,CL5,CL3,CL0,CL3,CL6,CL6,CL5,CL3,CL0,CL3,CL4,CL3,CL2,CL0,CL3,CL2,CL3,CL3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1174,1,6,0.41667,0.16767,1.43533,0.59042,0.58489,-1.37983,0.07987,CL4,CL0,CL0,CL3,CL6,CL6,CL6,CL0,CL0,CL2,CL0,CL0,CL2,CL2,CL0,CL0,CL3,CL2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
1175,1,6,0.04257,-0.80615,0.88309,-0.30172,1.13407,-0.21712,0.7654,CL4,CL5,CL0,CL6,CL6,CL6,CL6,CL6,CL1,CL3,CL3,CL3,CL2,CL3,CL3,CL3,CL6,CL0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
1176,2,8,0.31287,-0.80615,-0.01928,-0.91699,1.13407,1.86203,1.92173,CL6,CL6,CL0,CL0,CL6,CL4,CL6,CL0,CL0,CL0,CL0,CL0,CL1,CL1,CL0,CL0,CL5,CL0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1177,1,6,-1.43907,0.00332,-0.84732,0.76096,-0.27607,-0.21712,0.7654,CL3,CL3,CL0,CL0,CL6,CL4,CL5,CL0,CL0,CL4,CL0,CL0,CL4,CL4,CL2,CL3,CL0,CL0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
1178,1,6,0.82562,-0.15487,-0.01928,-1.34289,-0.89891,-1.37983,0.07987,CL5,CL2,CL0,CL6,CL2,CL3,CL5,CL3,CL0,CL3,CL0,CL0,CL5,CL0,CL5,CL0,CL0,CL0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1179,2,6,-0.46725,0.32197,0.14143,1.61108,0.12331,1.29221,0.40148,CL5,CL0,CL0,CL3,CL6,CL2,CL5,CL1,CL0,CL1,CL0,CL0,CL0,CL1,CL0,CL1,CL0,CL0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
1180,2,8,2.127,0.47617,1.88511,-2.78793,-1.25773,1.86203,1.92173,CL4,CL6,CL0,CL4,CL6,CL4,CL6,CL4,CL0,CL1,CL3,CL1,CL4,CL1,CL4,CL0,CL3,CL2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
1181,1,6,-0.79151,-0.30033,-0.58331,0.76096,-0.27607,-0.21712,-1.18084,CL0,CL3,CL0,CL4,CL6,CL6,CL3,CL0,CL0,CL0,CL0,CL0,CL3,CL3,CL6,CL3,CL0,CL0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1182,1,6,-0.14882,-1.6334,0.29338,-0.60633,-0.27607,-0.71126,0.40148,CL2,CL0,CL0,CL0,CL3,CL6,CL6,CL0,CL0,CL2,CL0,CL2,CL2,CL2,CL0,CL2,CL0,CL0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1183,2,6,1.72012,-0.43999,-0.58331,-0.45321,-1.0145,0.19268,0.40148,CL5,CL3,CL2,CL3,CL6,CL4,CL6,CL4,CL0,CL0,CL0,CL0,CL0,CL3,CL2,CL3,CL3,CL0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
