Age,Education,Nscore,Escore,Oscore,AScore,Cscore,Impulsive,SS,country_Canada,country_New_Zealand,country_Other,country_Republic_of_Ireland,country_UK,country_USA,country_Australia,gender_F,gender_M,eth_Black,eth_Mixed-Black/Asian,eth_Mixed-White/Asian,eth_Mixed-White/Black,eth_Other,eth_White,eth_Asian,Alcohol,Amphet,Amyl,Benzos,Caff,Cannabis,Choc,Coke,Crack,Ecstasy,Heroin,Ketamine,Legalh,LSD,Meth,Mushrooms,Nicotine,VSA
2,6,0.47755,0.525607,0.47869,0.43459,0.370263,0.705068,0.710933,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0.5,2,0,2,2,1,2,1,1,1,1,1,0,1,1,1,2,0
1,6,0.665681,0.572721,0.762567,0.732522,0.405822,0.629735,0.710933,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,2,2,2,1,0,2,0,1,1,1,0,1,2,1
2,6,0.209828,0.572721,0.6246,0.585213,0.609443,0.215401,0.308011,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,2,0,2,2,2,2,0,0,0,0,0,0,0,2,1,2,0
2,4,0.829789,0.311882,0.392939,0.609827,0.35358,0.503573,0.224398,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,1,0
1,6,0.665681,0.670141,0.348943,0.367654,0.35358,0.629735,0.825752,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,2,1,2,2,2,2,2,0,2,0,0,2,0,2,0,2,1
2,8,0.154518,0.549172,0.17217,0.794386,0.795157,0.428474,0.388117,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0
3,7,0.462487,0.412116,0.673143,0.609827,0.242854,0.809491,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,2,1,2,1,0,1,0,1,1,0,0,2,1,0
3,1,0.428031,0.500507,0.43569,0.41249,0.584415,0.428474,0.619957,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.5,1,1,0,2,2,2,1,0,1,0,0,0,0,0,0,2,0
1,8,0.591502,0.572721,0.527023,0.456454,0.537457,0.503573,0.388117,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,2,1,2,0,0,0,0,0,0,0,0,0,1,0
2,7,0.506431,0.936708,0.835399,0.635892,0.370263,0.809491,0.825752,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
1,6,0.575967,0.572721,0.6246,0.518959,0.35358,0.809491,0.619957,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,2,2,2,1,0,1,0,0,1,0,2,0,2,0
1,6,0.607577,0.476348,0.835399,0.70933,0.517797,0.629735,0.308011,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,2,2,0,0,0,0,1,1,2,0,1,2,0
2,7,0.520448,0.597404,0.702175,0.43459,0.609443,0.503573,0.825752,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,0
1,4,0.377443,0.572721,0.602341,0.585213,0.49904,0.503573,0.619957,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,2,2,2,1,0,2,0,1,1,0,0,1,2,1
4,8,0.413474,0.549172,0.527023,0.390173,0.479394,0.503573,0.539559,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,1,0
3,5,0.575967,0.476348,0.372052,0.660789,0.405822,0.215401,0.224398,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,2,0
1,4,0.357847,0.412116,0.527023,0.20002,0.300104,0.705068,0.619957,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,2,2,0,0,0,0,0,1,0,0,0,2,1
1,6,0.829789,0.0833341,0.323599,0.541542,0.222643,0.565343,0.825752,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0.5,0,0,0,2,2,2,0,0,0,0,0,2,0,0,1,2,0
1,1,0.534323,0.742044,0.835399,0.685619,0.49904,0.705068,0.710933,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,2,2,2,0,0,1,0,0,2,0,0,1,2,0
2,7,0.520448,0.525607,0.577652,0.794386,0.761484,0.565343,0.224398,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,1,0
2,1,0.47755,0.597404,0.413998,0.367654,0.537457,0.705068,0.465658,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.5,1,0,1,2,1,2,1,1,1,1,0,0,1,1,1,2,1
4,9,0.575967,0.432804,0.6246,0.541542,0.318476,0.705068,0.539559,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,2,0,1,2,1,2,1,0,0,0,0,0,1,1,1,1,0
1,8,0.492045,0.622976,0.6246,0.518959,0.609443,0.428474,0.465658,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,2,1,2,0,0,0,0,0,0,0,0,0,1,0
2,6,0.649318,0.476348,0.798385,0.518959,0.537457,0.565343,0.825752,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0.5,1,0,1,2,1,2,1,0,1,0,0,1,1,1,1,1,1
1,6,0.735489,0.525607,0.673143,0.497505,0.584415,0.565343,0.710933,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.5,1,0,1,2,2,2,0,0,1,0,0,0,1,0,1,0,0
2,9,0.428031,0.549172,0.501355,0.518959,0.584415,0.215401,0.132468,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0
1,6,0.649318,0.20651,0.577652,0.266061,0.128634,0.705068,0.825752,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,2,2,0,0,1,0,0,1,1,0,1,2,0
1,6,0.752148,0.412116,0.501355,0.266061,0.405822,0.33792,0.710933,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2,2,2,2,2,2,0,1,0,0,2,0,1,1,2,0
5,4,0.444788,0.432804,0.278311,0.635892,0.609443,0.215401,0.132468,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0
2,2,0.396666,0.696415,0.798385,0.41249,0.584415,0.503573,0.619957,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,2,2,2,2,1,0,2,0,2,1,2,0,1,2,2
2,3,0.901675,0.432804,0.456995,0.222034,0.204843,0.629735,0.465658,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,2,0,2,2,1,2,1,0,0,0,0,0,0,2,0,2,0
2,3,0.853317,0.112347,0.43569,0.17982,0.0443098,0.809491,0.825752,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,2,0,2,2,2,2,1,0,0,0,0,1,0,2,0,2,0
1,7,0.139856,0.765875,0.278311,0,0.479394,0.565343,0.825752,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,0
3,5,0.787182,0.355252,0.553046,0.286461,0.318476,0.629735,0.388117,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0.5,1,0,2,2,1,1,0,0,1,0,1,2,1,1,1,2,0
3,6,0.575967,0.376883,0.673143,0.518959,0.441431,0.565343,0.465658,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.5,1,1,1,2,1,2,1,0,1,0,1,0,1,0,1,1,0
1,4,0.263083,0.622976,0.702175,0.367654,0.441431,0.33792,0.539559,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0.5,0,0,0,1,2,2,0,0,2,0,1,1,1,0,2,0,1
3,8,0.236668,0.85483,0.456995,0.70933,0.710993,0.503573,0.224398,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0
3,7,0.547363,0.17709,0.191689,0.306185,0.300104,0.809491,0.710933,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0
5,1,0.357847,0.500507,0.527023,0.732522,0.663677,0.33792,0.132468,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1,7,0.236668,0.796106,0.6246,0.286461,0.517797,0.705068,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,2,2,2,0,0,0,0,0,0,0,0,0,2,0
5,7,0.47755,0.646992,0.553046,0.477648,0.560031,0.215401,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
1,6,0.697353,0.500507,0.702175,0.325057,0.387201,0.565343,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,2,2,0,0,1,0,0,1,1,0,0,2,0
1,7,0.428031,0.549172,0.43569,0.685619,0.370263,0.503573,0.224398,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
4,8,0.396666,0.355252,0.456995,0.43459,0.441431,0.428474,0.388117,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
5,9,0.462487,0.572721,0.602341,0.43459,0.49904,0.428474,0.539559,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,2,2,2,1,0,1,0,0,2,1,0,1,2,0
2,7,0.413474,0.376883,0.456995,0.286461,0.517797,0.33792,0.465658,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,2,2,2,1,0,1,0,1,1,1,0,1,2,1
3,6,0.33689,0.500507,0.348943,0.497505,0.222643,0.809491,0.465658,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,1,2,1,0,0,0,0,0,0,0,0,1,0
5,5,0.396666,0.412116,0.577652,0.541542,0.335773,0.809491,0.619957,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,2,0
1,2,0.534323,0.454133,0.527023,0.244253,0.18521,0.705068,0.619957,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,2,1
4,7,0.236668,0.500507,0.553046,0.390173,0.479394,0.565343,0.619957,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
3,7,0.444788,0.670141,0.47869,0.41249,0.517797,0.503573,0.710933,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.5,1,1,1,2,1,2,1,1,1,0,1,0,0,1,1,1,0
1,8,0.575967,0.355252,0.602341,0.456454,0.560031,0.503573,0.619957,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,2,2,2,0,0,0,0,0,0,0,0,2,2,0
2,5,0.520448,0.500507,0.413998,0.541542,0.635594,0.215401,0.224398,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0.5,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
2,8,0.560562,0.765875,0.501355,0.541542,0.584415,0.565343,0.710933,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
2,5,0.492045,0.670141,0.602341,0.685619,0.688508,0.503573,0.825752,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,1,0
1,7,0.444788,0.892967,0.647268,0.70933,0.517797,0.503573,0.825752,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,2,2,2,2,2,0,2,0,2,2,2,0,2,0,0
2,6,0.591502,0.311882,0.602341,0.0443098,0.423875,0.809491,0.825752,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,2,2,2,1,0,2,1,1,1,1,1,1,2,0
3,5,0.752148,0.525607,0.456995,0.585213,0.387201,0.33792,0.465658,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0
2,8,0.636657,0.393845,0.553046,0.390173,0.460156,0.33792,0.539559,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,2,2,2,2,1,0,1,1,1,2,1,1,1,2,1
4,2,0.444788,0.549172,0.278311,0.660789,0.387201,0.215401,0.308011,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,2,0
1,7,0.623275,0.500507,0.501355,0.344801,0.584415,0.705068,0.388117,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,2,1,2,2,2,2,2,0,2,1,2,2,2,1,2,2,0
2,8,0.591502,0.549172,0.647268,0.518959,0.663677,0.428474,0.388117,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,2,1,2,1,0,1,0,0,1,1,0,0,0,0
2,8,0.560562,0.696415,0.501355,0.390173,0.35358,0.503573,0.388117,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,2,0,2,2,2,2,2,0,1,0,1,0,1,2,2,1,0
2,7,0.413474,0.958985,0.647268,0.635892,0.73538,0.565343,0.619957,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,2,1,2,0,0,0,0,0,0,0,0,0,2,0
2,5,0.300564,0.597404,0.299519,0.585213,0.584415,0.215401,0.224398,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0
5,8,0.209828,0.722089,0.372052,0.585213,0.710993,0.428474,0.224398,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
4,5,0.357847,0.355252,0.372052,0.390173,0.609443,0.215401,0.388117,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0.5,1,0,1,2,2,2,0,0,0,0,0,1,0,0,0,2,0
6,1,0.47755,0.376883,0.103949,0.456454,0.387201,0.565343,0.132468,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.5,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0
1,6,0.283986,0.646992,0.798385,0.497505,0.479394,0.705068,0.710933,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,2,1,2,2,2,2,2,1,2,0,1,2,2,0,1,2,2
3,6,0.717887,0.500507,0.456995,0.390173,0.423875,0.629735,0.465658,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.5,0,0,1,2,2,2,1,0,0,0,0,0,0,1,0,2,0
2,9,0.607577,0.525607,0.647268,0.41249,0.460156,0.33792,0.308011,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,1,2,2,2,1,0,1,0,0,1,0,0,1,1,0
1,8,0.462487,0.500507,0.456995,0.518959,0.609443,0.33792,0.308011,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,1,0
4,5,0.377443,0.454133,0.278311,0.497505,0.517797,0.215401,0.132468,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
1,6,0.636657,0.454133,0.6246,0.367654,0.370263,0.629735,0.710933,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,2,0,1,2,2,2,0,0,1,1,0,2,0,2,0,2,1
3,6,0.575967,0.549172,0.577652,0.635892,0.560031,0.33792,0.388117,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,2,2,2,2,0,0,0,0,0,0,0,1,0,2,0
2,2,0.444788,0.742044,0.602341,0.635892,0.517797,0.428474,0.539559,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,2,2,2,0,0,0,0,0,0,0,0,0,2,0
2,7,0.47755,0.824839,0.17217,0.367654,0.479394,0.705068,0.465658,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
4,7,0.413474,0.500507,0.527023,0.497505,0.560031,0,0.388117,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,2,1,2,0,0,0,0,0,0,0,0,0,2,0
3,7,0.357847,0.572721,0.501355,0.477648,0.584415,0.215401,0.224398,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
1,4,0.623275,0.500507,0.878817,0.518959,0.280854,0.705068,0.710933,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,2,1,2,0,0,2,0,2,2,1,0,1,2,1
2,6,0.357847,0.572721,0.835399,0.732522,0.560031,0.428474,0.539559,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.5,1,1,0,1,2,1,1,0,1,0,1,1,1,0,1,2,0
4,7,0.462487,0.500507,0.323599,0.477648,0.635594,0.428474,0.224398,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
3,7,0.428031,0.393845,0.141704,0.456454,0.460156,0,0.224398,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.5,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
3,7,0.575967,0.500507,0.348943,0.266061,0.49904,0.503573,0.619957,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,2,0,2,1,0,1,0,0,0,0,0,0,0,0
2,8,0.33689,0.525607,0.577652,0.367654,0.370263,0.503573,0.825752,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2,0,0,2,0,2,2,0,2,0,0,2,2,0,1,0,0
2,8,0.534323,0.646992,0.798385,0.56329,0.460156,0.565343,0.539559,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,2,2,0,0,0,0,0,1,2,0,1,0,0
2,8,0.665681,0.622976,0.73099,0.497505,0.537457,0.215401,0.539559,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,2,1,2,1,0,1,0,1,0,0,0,1,1,0
3,5,0.607577,0.412116,0.553046,0.244253,0.441431,0.565343,0.465658,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,2,0
4,5,0.520448,0.376883,0.527023,0.56329,0.479394,0.33792,0.308011,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0.5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1,6,0.636657,0.333217,0.6246,0.609827,0.335773,0.629735,0.388117,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,2,0,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0
2,8,0.636657,0.412116,0.210343,0.367654,0.537457,0.565343,0.825752,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0
5,7,0.492045,0.597404,0.73099,0.609827,0.710993,0.428474,0.388117,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0
2,6,0.534323,0.432804,0.392939,0.456454,0.49904,0.33792,0.132468,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0.5,2,0,2,2,2,2,1,1,1,1,0,0,1,2,1,2,0
2,6,0.623275,0.412116,0.47869,0.367654,0.479394,0.629735,0.465658,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0.5,0,0,2,2,2,2,1,0,0,0,0,0,0,1,0,2,0
4,7,0.697353,0.311882,0.602341,0.367654,0.49904,0.33792,0.539559,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,2,2,1,2,0,0,0,0,0,0,0,0,0,1,0
2,8,0.492045,0.476348,0.456995,0.456454,0.635594,0.428474,0.710933,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,2,2,0,0,1,0,2,1,2,0,1,2,0
1,6,0.317006,0.696415,0.673143,0.660789,0.663677,0.629735,0.619957,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,2,1,2,0,0,0,0,0,1,1,0,1,2,0
4,7,0.283986,0.696415,0.577652,0.497505,0.609443,0.428474,0.308011,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
1,6,0.47755,0.572721,0.673143,0.497505,0.663677,0.428474,0.825752,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,2,0,2,2,1,2,1,0,1,0,0,0,1,0,0,1,0
1,4,0.717887,0.476348,0.798385,0.367654,0.441431,0.428474,0.539559,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,2,2,2,0,0,0,0,0,2,2,0,2,1,0
2,8,0.413474,0.646992,0.577652,0.660789,0.795157,0.503573,0.308011,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
4,5,0.636657,0.432804,0.647268,0.497505,0.537457,0.428474,0.465658,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
2,8,0.534323,0.355252,0.762567,0.518959,0.584415,0.565343,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,2,2,2,2,0,0,2,0,0,2,2,0,1,1,0
2,5,0.377443,0.476348,0.647268,0.244253,0.441431,0.428474,0.465658,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,2,2,2,1,0,1,0,0,1,1,0,1,2,0
1,6,0.752148,0.188491,0.762567,0.41249,0.106238,0.809491,0.465658,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0.5,0,0,1,2,2,2,0,0,0,0,0,0,0,0,0,1,0
5,6,0.47755,0.289795,0.501355,0.306185,0.635594,0.565343,0.308011,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0.5,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0
1,7,0.623275,0.432804,0.6246,0.585213,0.479394,0.503573,0.619957,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,2,2,1,2,2,2,2,0,2,0,2,2,0,2,1,2,0
4,5,0.33689,0.549172,0.456995,0.367654,0.517797,0.428474,0.388117,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0
1,6,0.462487,0.333217,0.43569,0.70933,0.370263,0.33792,0.132468,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,2,2,0,0,0,0,0,0,0,0,2,2,0
3,5,0.396666,0.476348,0.527023,0.762481,0.405822,0.428474,0.224398,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,2,2,2,0,0,0,0,0,1,0,0,0,2,0
1,6,0.506431,0.549172,0.6246,0.585213,0.370263,0.629735,0.825752,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,2,2,2,2,0,2,0,1,1,1,0,1,2,0
1,6,0.300564,0.722089,0.702175,0.266061,0.635594,0.33792,0.619957,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,2,2,2,2,0,2,0,0,2,0,1,1,2,1
2,8,0.462487,0.454133,0.702175,0.367654,0.479394,0.629735,0.465658,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,2,0
1,3,0.462487,0.572721,0.501355,0.41249,0.479394,0.33792,0.308011,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
1,6,0.428031,0.454133,0.392939,0.585213,0.584415,0.33792,0.132468,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0.5,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,1,0
3,7,0.413474,0.696415,0.456995,0.635892,0.663677,0.503573,0.308011,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0
5,3,0.591502,0.432804,0.43569,0.266061,0.584415,0.428474,0.539559,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0.5,0,0,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0
2,8,0.665681,0.20651,0.456995,0.497505,0.560031,0.33792,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0
3,5,0.534323,0.333217,0.456995,0.585213,0.537457,0.215401,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
4,1,0.607577,0.476348,0.456995,0.43459,0.35358,0.503573,0.388117,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,2,0,1,2,2,2,1,1,0,0,0,0,1,0,1,2,0
2,9,0.300564,0.622976,0.527023,0.855422,0.460156,0.428474,0.465658,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
4,6,0.396666,0.572721,0.299519,0.367654,0.423875,0.33792,0.539559,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,1,0
4,5,0.520448,0.597404,0.258003,0.344801,0.49904,0.33792,0.224398,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,2,0
3,6,0.520448,0.500507,0.258003,0.497505,0.537457,0.215401,0.132468,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
6,1,0.33689,0.572721,0.348943,0.41249,0.761484,0.428474,0.224398,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
1,6,0.591502,0.597404,0.647268,0.41249,0.423875,0.503573,0.539559,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,2,0,2,2,2,0,1,1,1,0,0,1,0,0,1,1,0
4,1,0.357847,0.670141,0.602341,0.609827,0.663677,0.33792,0.619957,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2,2,2,0,0,0,0,0,0,0,1,1,2,0
1,7,0.377443,0.622976,0.527023,0.660789,0.405822,0.428474,0.308011,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,2,1,2,1,0,1,0,0,1,0,0,0,0,0
